0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Tango & Cash,1989,R,22 Dec 1989,104 min,"Action, Comedy, Crime",Andrei Konchalovsky,Randy Feldman,"Sylvester Stallone, Kurt Russell, Teri Hatcher","Framed by their ruthless arch-nemesis, a pair of mismatched LAPD officers must put their differences aside to get even with the brutal crime baron who sent them to rot in a maximum-security prison.",English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BYjcwNzI2ZWQtMDE2Yy00MGU2LTljZGYtZmVjZmQ4NDYzZmI2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.4,"116,443",tt0098439,movie,N/A,"$63,408,614",N/A,N/A,True
Salvador,1986,R,23 Apr 1986,122 min,"Drama, History, Thriller",Oliver Stone,"Oliver Stone, Richard Boyle","James Woods, Jim Belushi, Michael Murphy",A burnt-out photojournalist becomes involved in a Central American revolution.,"English, Spanish","United States, Mexico, United Kingdom",Nominated for 2 Oscars. 4 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BNDRiMjdlNDMtYjJiNC00MGQyLWE5NzQtZWZlNDY2MTY0Nzg4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.4,"24,061",tt0091886,movie,N/A,"$1,500,000",N/A,N/A,True
Moms' Night Out,2014,PG,09 May 2014,98 min,Comedy,"Andrew Erwin, Jon Erwin","Jon Erwin, Andrea Gyertson Nasfell","Sarah Drew, Sean Astin, Patricia Heaton",Hardworking mom Allyson has a crazy night out with her friends while their husbands watch their children.,English,United States,1 win total,https://m.media-amazon.com/images/M/MV5BMTgxMzgwMDM4OF5BMl5BanBnXkFtZTgwNjk4NjcyMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,5.3,"14,715",tt3014666,movie,N/A,"$10,429,707",N/A,N/A,True
Donnie Darko,2001,R,19 Jan 2001,113 min,"Drama, Mystery, Sci-Fi",Richard Kelly,Richard Kelly,"Jake Gyllenhaal, Jena Malone, Mary McDonnell","After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.",English,United States,12 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BMWE3NTYzZmEtM2U5MS00MDZhLTk2ZTQtZTgzNjg0ZGQ5ZjM0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.0,"881,407",tt0246578,movie,N/A,"$1,478,493",N/A,N/A,True
Character,1997,R,27 Mar 1998,122 min,"Crime, Drama, Mystery",Mike van Diem,"Ferdinand Bordewijk, Laurens Geels, Mike van Diem","Pavlik Jansen op de Haar, Jan Decleir, Fedja van Huêt","Jacob Katadreuffe lives mute with his mother, has no contact with his father who only works against him and wants to become a lawyer, at all costs.","Dutch, English, German, French","Netherlands, Belgium",Won 1 Oscar. 18 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BYTkwZTVhZmItZDllNy00NzdkLThjMDktN2U2ZTUwYmY1NWU3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",N/A,7.7,"11,477",tt0119448,movie,N/A,"$623,983",N/A,N/A,True
Spun,2002,Unrated,07 Feb 2003,101 min,"Comedy, Crime, Drama",Jonas Åkerlund,"Will De Los Santos, Creighton Vero","Jason Schwartzman, John Leguizamo, Patrick Fugit","A drug dealer introduces one of his customers, a 'speed freak', to the man who runs the meth lab. A crazy three-day adventure ensues.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTg0Mzg2NTM5OF5BMl5BanBnXkFtZTYwNjI2MjE3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.7,"41,309",tt0283003,movie,N/A,"$411,119",N/A,N/A,True
Life During Wartime,2009,R,16 Apr 2010,98 min,"Comedy, Drama",Todd Solondz,Todd Solondz,"Shirley Henderson, Allison Janney, Ally Sheedy","Friends, family, and lovers struggle to find love, forgiveness, and meaning in an almost war-torn world riddled with comedy and pathos.",English,United States,3 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BMTYyNzg2NzUyNl5BMl5BanBnXkFtZTcwNjEzOTM2Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.4,"7,962",tt0808526,movie,N/A,"$281,447",N/A,N/A,True
Lady Vengeance,2005,R,29 Jul 2005,115 min,"Crime, Drama, Thriller",Park Chan-wook,"Chung Seo-kyung, Park Chan-wook, Park Myeong-chan","Nam-mi Kang, Jeong-nam Choi, Hye-Sook Go","After being wrongfully imprisoned for thirteen years and having her child taken away from her, a woman seeks revenge through increasingly brutal means.","Korean, English, Japanese",South Korea,13 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BMDQ4MDM4YjEtN2E3Yy00NDJjLTgzNWUtN2M4ZTVkMGEzMzhiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.5,"88,396",tt0451094,movie,N/A,"$211,667",N/A,N/A,True
Mozart's Sister,2010,Not Rated,09 Jun 2010,120 min,"Biography, Drama, Music",René Féret,René Féret,"Marie Féret, Marc Barbé, Delphine Chuillot","A reimagined account of the early life of Maria Anna 'Nannerl' Mozart, five years older than Wolfgang, and a musical prodigy in her own right.",French,France,2 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BMTUxMDM4MDA0OV5BMl5BanBnXkFtZTcwMDUwNjkwNg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.4,"1,625",tt1653911,movie,N/A,"$707,885",N/A,N/A,True
Mean Machine,2001,R,26 Dec 2001,99 min,"Comedy, Crime, Drama",Barry Skolnick,"Tracy Keenan Wynn, Charlie Fletcher, Chris Baker","Vinnie Jones, David Kelly, David Hemmings",A football star jailed for assault leads a group of inmates in a match against prison guards.,English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BOWU5NjlkOTItMWQ2OS00YTQzLWFiYmQtZDVhYjIxYzIzNjMwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.4,"42,946",tt0291341,movie,N/A,"$92,770",N/A,N/A,True
Exiled,2006,R,19 Oct 2006,110 min,"Action, Crime, Drama",Johnnie To,"Kam-Yuen Szeto, Tin-Shing Yip","Nick Cheung, Anthony Chau-Sang Wong, Francis Ng","A friendship is formed between an ex-gangster, and two groups of hitmen - those who want to protect him and those who were sent to kill him.","Cantonese, English",Hong Kong,8 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BYjJjNTgzNmQtODM3NS00YTAxLTkyMWUtMDhlOGY2YjBiM2FkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.2,"9,897",tt0796212,movie,N/A,"$51,957",N/A,N/A,True
Blackthorn,2011,R,01 Jul 2011,102 min,"Action, Adventure, Drama",Mateo Gil,Miguel Barros,"Sam Shepard, Eduardo Noriega, Stephen Rea","In Bolivia, Butch Cassidy (now calling himself James Blackthorn) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.","English, Spanish","Spain, France, Bolivia, United Kingdom",6 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BMjA1MDA1MDczMV5BMl5BanBnXkFtZTcwMzE0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.5,"10,679",tt1629705,movie,N/A,"$200,558",N/A,N/A,True
Lilya 4-Ever,2002,R,23 Aug 2002,109 min,"Crime, Drama",Lukas Moodysson,Lukas Moodysson,"Oksana Akinshina, Artyom Bogucharskiy, Pavel Ponomaryov","Sixteen-year-old Lilja and her only friend, the young boy Volodja, live in Russia, fantasizing about a better life. One day, Lilja falls in love with Andrej, who is going to Sweden, and invites Lilja to come along and start a new ...","Russian, Swedish, English, Polish","Sweden, Denmark",12 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BZDMxMDcxNmYtMGU2Ni00ZTk2LTk1MzEtZDc1ZGI5ZTliYjI2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.8,"50,904",tt0300140,movie,N/A,"$184,023",N/A,N/A,True
After Life,2019–2022,TV-MA,08 Mar 2019,30 min,"Comedy, Drama",N/A,Ricky Gervais,"Ricky Gervais, Tom Basden, Tony Way","After Tony's wife dies, his nice-guy persona is altered into an impulsive, devil-may-care attitude that takes his old world by storm.",English,United Kingdom,5 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BNDVkNzU5ZjAtNjE5MC00YjBmLTk0NjAtYmFiOTk3MGIwZDlmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,"161,112",tt8398600,series,3,True,,,
Fugly,2014,N/A,13 Jun 2014,129 min,"Comedy, Drama, Thriller",Kabir Sadanand,"Rajveer Ahuja, Rahul Handa, Sanjay Kumar","Jimmy Shergill, Mohit Marwah, Kiara Advani",Four friends fight against a corrupt police officer who extorts money from them for not framing them in a murder which the officer committed himself.,Hindi,India,5 nominations,https://m.media-amazon.com/images/M/MV5BMDRmMmMyYmYtYTA0NC00MmFhLThkNzgtMjgyOTk2NDgwNzc0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,"1,146",tt3683702,movie,N/A,N/A,N/A,N/A,True
One Flew Over the Cuckoo's Nest,1975,R,19 Nov 1975,133 min,Drama,Milos Forman,"Lawrence Hauben, Bo Goldman, Ken Kesey","Jack Nicholson, Louise Fletcher, Michael Berryman",A newly admitted mental patient helps his docile companions defy the tyrannical head nurse.,English,United States,Won 5 Oscars. 38 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,8.7,"1,116,099",tt0073486,movie,N/A,"$108,981,275",N/A,N/A,True
Silent Movie,1976,PG,16 Jun 1976,87 min,Comedy,Mel Brooks,"Mel Brooks, Ron Clark, Rudy De Luca","Mel Brooks, Marty Feldman, Dom DeLuise",A film director and his strange friends struggle to produce the first major silent feature film in forty years.,English,United States,1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BNDMxMzcwOTYtOTA2MS00YTI2LTljMmUtMzU0MGM4MmNmZWUzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.7,"18,821",tt0075222,movie,N/A,"$36,145,695",N/A,N/A,True
Airlift,2016,Not Rated,22 Jan 2016,130 min,"Drama, History",Raja Menon,"Raja Menon, Sonu Sinha, Ritesh Shah","Akshay Kumar, Nimrat Kaur, Kumud Mishra","When Iraq invades Kuwait in August 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",Hindi,India,3 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BYjNjMGEzNTUtOTJmMC00OGJkLThhOWYtZmUzYTk3ZWY4MmVmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",N/A,7.9,"59,531",tt4387040,movie,N/A,N/A,N/A,N/A,True
Anne of Green Gables,1985,TV-G,17 Feb 1986,199 min,"Drama, Family",N/A,N/A,"Megan Follows, Colleen Dewhurst, Richard Farnsworth","When Anne Shirley arrives at the Cuthbert's Farm on Prince Edward Island, she is a child with wild imagination, desperate to be loved. We follow Anne's enchanting life, from her struggles as an adolescent to her triumphs as a youn...",English,"Canada, West Germany, United States",Won 1 Primetime Emmy. 12 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMGFjNGEzNjItZjU3Ny00MjM2LWJhOWEtMmFiOTQyY2U3YjExXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,8.5,"23,638",tt0088727,series,1,True,,,
Falcon Rising,2014,R,04 Sep 2014,103 min,"Action, Adventure",Ernie Barbarash,Y.T. Parazi,"Michael Jai White, Neal McDonough, Jimmy Navarro","Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.","Portuguese, Japanese, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BMjA1OTkyMzUyN15BMl5BanBnXkFtZTgwNjI0MTUzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,5.8,"9,461",tt2295722,movie,N/A,"$11,774",N/A,N/A,True
The Sweeney,2012,R,01 Mar 2013,112 min,"Action, Crime, Drama",Nick Love,"Nick Love, John Hodge, Ian Kennedy Martin","Ray Winstone, Plan B, Hayley Atwell",A hardened detective in the Flying Squad of London's Metropolitan police. Based on the '70s UK TV show.,"English, Serbian",United Kingdom,5 nominations total,https://m.media-amazon.com/images/M/MV5BMTQwNDAzODYwMF5BMl5BanBnXkFtZTcwMTIxMDk5OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.1,"20,825",tt0857190,movie,N/A,"$26,650",N/A,N/A,True
Sexy Beast,2000,R,13 Jul 2001,89 min,"Crime, Drama, Thriller",Jonathan Glazer,"Louis Mellis, David Scinto","Ray Winstone, Ben Kingsley, Ian McShane","Brutal gangster Don Logan recruits ""retired"" safecracker Gal for one last job, but it goes badly for both of them.","English, Spanish","United Kingdom, Spain, United States",Nominated for 1 Oscar. 21 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BZTliMzE0YTgtNjg3ZC00ZDM5LWFkZDQtZTU2OWQyOGQxYjY5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.3,"72,685",tt0203119,movie,N/A,"$6,946,056",N/A,N/A,True
Easy Money,2010,R,15 Jan 2010,124 min,"Action, Crime, Drama",Daniel Espinosa,"Daniel Espinosa, Jens Lapidus, Fredrik Wikström","Joel Kinnaman, Matias Varela, Dragomir Mrsic","When JW becomes a drug runner in order to maintain his double life, his fate becomes tied to two other men: Jorge, a fugitive on the run from both the Serbian mafia and the police, and mafia enforcer Mrado, who is on the hunt for ...","Swedish, Serbian, Spanish, English, German","Sweden, Germany, Denmark, France",4 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BNTQ4OWFkNmMtYzljNS00MmEyLWJmN2YtZWE2NTk0MmUzODk4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.7,"19,992",tt1291652,movie,N/A,"$205,741",N/A,N/A,True
Whale Rider,2002,PG-13,29 Aug 2003,101 min,"Drama, Family",Niki Caro,"Niki Caro, Witi Ihimaera","Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton","A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.","English, Maori","New Zealand, Germany",Nominated for 1 Oscar. 33 wins & 35 nominations total,https://m.media-amazon.com/images/M/MV5BMjM3MzE2OTEwNF5BMl5BanBnXkFtZTcwNTkyMTg4NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.5,"44,401",tt0298228,movie,N/A,"$20,779,666",N/A,N/A,True
Paa,2009,N/A,04 Dec 2009,133 min,"Comedy, Drama",R Balki,R Balki,"Amitabh Bachchan, Abhishek Bachchan, Vidya Balan",A father tries to help his son cope with a rare condition that causes the young boy to age beyond his years.,Hindi,India,18 wins & 29 nominations total,https://m.media-amazon.com/images/M/MV5BMDIzNWI1YTUtZmFjNy00ZjZhLTk1ZDItOTU3YjNhZWUxMjJhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,7.1,"12,852",tt1532957,movie,N/A,"$199,228",N/A,N/A,True
Cargo,2017,TV-MA,18 May 2018,105 min,"Drama, Horror, Sci-Fi","Ben Howling, Yolanda Ramke",Yolanda Ramke,"Simone Landers, Martin Freeman, Marlee Jane McPherson-Dobbins","After an epidemic spreads all over Australia, a father searches for someone willing to protect his daughter.","English, Aboriginal","Australia, United States, United Arab Emirates, United Kingdom",1 win & 17 nominations total,https://m.media-amazon.com/images/M/MV5BNTE2MTg0NWQtNDgxZS00NWUxLWEyMzYtNDNjMzQwNzVhMGZhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.3,"50,367",tt3860916,movie,N/A,N/A,N/A,N/A,True
Peter Pan,1953,G,05 Feb 1953,77 min,"Animation, Adventure, Family","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","J.M. Barrie, Ted Sears, Erdman Penner","Bobby Driscoll, Kathryn Beaumont, Hans Conried","Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.","English, American Sign ",United States,2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BOGUwNjg5MWItNTc5OC00MTNkLWEwNzYtYzA1M2Y4MWU3NmQwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.3,"158,452",tt0046183,movie,N/A,"$87,404,651",N/A,N/A,True
High School Musical,2006,TV-G,20 Jan 2006,98 min,"Comedy, Drama, Family",Kenny Ortega,Peter Barsocchini,"Zac Efron, Vanessa Hudgens, Ashley Tisdale",A popular high school athlete and an academically gifted girl get roles in the school musical and develop a friendship that threatens East High's social order.,"English, Spanish",United States,Won 2 Primetime Emmys. 10 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BNzA2MmIxYWUtOGRiYi00ZTVkLWE4YTQtY2MyN2I5ZmRmOTBjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,5.6,"99,414",tt0475293,movie,N/A,N/A,N/A,N/A,True
Animal Kingdom,2010,R,03 Jun 2010,113 min,"Crime, Drama, Thriller",David Michôd,David Michôd,"James Frecheville, Guy Pearce, Joel Edgerton",A seventeen-year-old navigates his survival amongst an explosive criminal family and the detective who thinks he can save him.,English,Australia,Nominated for 1 Oscar. 39 wins & 60 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ2NjcwNjE4NV5BMl5BanBnXkFtZTcwNDU2NDg1Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.2,"61,973",tt1313092,movie,N/A,"$1,044,039",N/A,N/A,True
Love and Death on Long Island,1997,PG-13,06 Mar 1998,93 min,"Comedy, Drama",Richard Kwietniowski,"Gilbert Adair, Richard Kwietniowski","John Hurt, Jason Priestley, Fiona Loewi",Giles De'Ath (Sir John Hurt) is a widower who doesn't like anything modern. He goes to movies and falls in love with movie star Ronnie Bostock (Jason Priestly). He then investigates everything about the movie and Ronnie. After tha...,English,"United Kingdom, Canada, Italy",Won 1 BAFTA Award4 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYzM5Mzg3ZjYtZjE2NC00YzhlLTgxZGYtNjM2MDNjNTc0YWUyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,6.9,"4,198",tt0119574,movie,N/A,"$2,581,012",N/A,N/A,True
Night Watch,2004,R,03 Mar 2006,114 min,"Action, Fantasy, Horror",Timur Bekmambetov,"Timur Bekmambetov, Laeta Kalogridis, Sergey Lukyanenko","Konstantin Khabensky, Vladimir Menshov, Mariya Poroshina",A fantasy-horror set in present-day Moscow where the respective forces that control daytime and nighttime do battle.,"Russian, German",Russia,2 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMjE0Nzk0NDkyOV5BMl5BanBnXkFtZTcwMjkzOTkyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.4,"56,222",tt0403358,movie,N/A,"$1,502,188",N/A,N/A,True
The Crying Game,1992,R,19 Feb 1993,112 min,"Crime, Drama, Romance",Neil Jordan,Neil Jordan,"Stephen Rea, Jaye Davidson, Forest Whitaker","A British soldier kidnapped by the IRA soon befriends one of his captors, who then becomes drawn into the soldier's world.",English,"United Kingdom, Japan",Won 1 Oscar. 22 wins & 46 nominations total,https://m.media-amazon.com/images/M/MV5BY2NlZjJlODgtNDQ1ZC00YjcxLTgxMjAtODNmYmQ5MTRhOTNkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,7.2,"61,712",tt0104036,movie,N/A,"$62,548,947",N/A,N/A,True
Porky's,1981,R,19 Mar 1982,94 min,Comedy,Bob Clark,Bob Clark,"Dan Monahan, Mark Herrier, Wyatt Knight","In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",English,Canada,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNmFjNzE3NjEtMzA5Ni00YTM0LWEzNWYtMGQ1YzA3ZWM5ZDNkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.2,"47,392",tt0084522,movie,N/A,"$111,289,673",N/A,N/A,True
Survival of the Dead,2009,R,06 May 2010,90 min,"Comedy, Drama, Horror",George A. Romero,George A. Romero,"Alan Van Sprang, Kenneth Welsh, Kathleen Munroe","On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state.",English,"United States, Canada",2 nominations,https://m.media-amazon.com/images/M/MV5BNzE1NDMxMDAzOF5BMl5BanBnXkFtZTcwMjgzNDcyMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,4.8,"22,841",tt1134854,movie,N/A,"$101,740",N/A,N/A,True
Night of the Living Dead,1968,R,04 Oct 1968,96 min,"Horror, Thriller",George A. Romero,"John A. Russo, George A. Romero","Duane Jones, Judith O'Dea, Karl Hardman",A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the Northeast of the United States.,English,United States,7 wins total,https://m.media-amazon.com/images/M/MV5BZGMyZTA0MWEtZjczMS00ZDE5LTk1OTQtNmIxNGYzNDA2NDVhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,7.8,"144,961",tt0063350,movie,N/A,"$236,452",N/A,N/A,True
Lost in Translation,2003,R,03 Oct 2003,102 min,"Comedy, Drama",Sofia Coppola,Sofia Coppola,"Bill Murray, Scarlett Johansson, Giovanni Ribisi",A fading movie star falls for a lonely young woman in Tokyo.,"English, Japanese, German, French","United States, Japan",Won 1 Oscar. 97 wins & 133 nominations total,https://m.media-amazon.com/images/M/MV5BMTUxMzk0NDg1MV5BMl5BanBnXkFtZTgwNDg0NjkxMDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '91/100'}]",91,7.7,"507,784",tt0335266,movie,N/A,"$44,585,453",N/A,N/A,True
Annie Hall,1977,PG,20 Apr 1977,93 min,"Comedy, Romance",Woody Allen,"Woody Allen, Marshall Brickman","Woody Allen, Diane Keaton, Tony Roberts","Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages.","English, German",United States,Won 4 Oscars. 32 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BNjZlOWE5N2UtMTdhZC00NjU5LTg2MjYtOGU4NDhhNWNlMmRlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",92,7.9,"284,304",tt0075686,movie,N/A,"$38,251,425",N/A,N/A,True
